SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
489,18/04/2003,,France,1/22/2020,5,0,1
490,18/04/2003,,Germany,1/22/2020,6,0,4
491,18/04/2003,,India,1/22/2020,1,0,1
492,18/04/2003,,Indonesia,1/22/2020,1,0,0
493,18/04/2003,,Italy,1/22/2020,3,0,2
494,18/04/2003,,Japan,1/22/2020,4,0,0
495,18/04/2003,,Kuwait,1/22/2020,1,0,0
496,18/04/2003,,Malaysia,1/22/2020,5,1,0
497,18/04/2003,,Mongolia,1/22/2020,3,0,3
498,18/04/2003,,Philippines,1/22/2020,1,0,1
499,18/04/2003,,Republic of Ireland,1/22/2020,1,0,1
500,18/04/2003,,Romania,1/22/2020,1,0,1
501,18/04/2003,,Singapore,1/22/2020,177,16,100
502,18/04/2003,,South Africa,1/22/2020,1,0,0
503,18/04/2003,,Spain,1/22/2020,1,0,0
504,18/04/2003,,Sweden,1/22/2020,3,0,0
505,18/04/2003,,Switzerland,1/22/2020,1,0,1
506,18/04/2003,,Thailand,1/22/2020,7,2,6
507,18/04/2003,,United Kingdom,1/22/2020,6,0,5
508,18/04/2003,,United States,1/22/2020,220,0,0
509,18/04/2003,,Viet Nam,1/22/2020,63,5,46
510,19/04/2003,,Australia,1/22/2020,3,0,3
511,19/04/2003,,Brazil,1/22/2020,2,0,0
512,19/04/2003,,Canada,1/22/2020,132,12,54
513,19/04/2003,,China,1/22/2020,1512,65,1140
514,19/04/2003,,"Hong Kong SAR, China",1/22/2020,1358,81,363
515,19/04/2003,,"Taiwan, China",1/22/2020,29,0,17
516,19/04/2003,,France,1/22/2020,5,0,1
517,19/04/2003,,Germany,1/22/2020,6,0,4
518,19/04/2003,,India,1/22/2020,1,0,1
519,19/04/2003,,Indonesia,1/22/2020,1,0,0
520,19/04/2003,,Italy,1/22/2020,3,0,2
521,19/04/2003,,Japan,1/22/2020,4,0,0
522,19/04/2003,,Kuwait,1/22/2020,1,0,0
523,19/04/2003,,Malaysia,1/22/2020,5,1,0
524,19/04/2003,,Mongolia,1/22/2020,3,0,3
525,19/04/2003,,Philippines,1/22/2020,1,0,1
526,19/04/2003,,Republic of Ireland,1/22/2020,1,0,1
527,19/04/2003,,Romania,1/22/2020,1,0,1
528,19/04/2003,,Singapore,1/22/2020,177,16,100
529,19/04/2003,,South Africa,1/22/2020,1,0,0
530,19/04/2003,,Spain,1/22/2020,1,0,0
531,19/04/2003,,Sweden,1/22/2020,3,0,0
532,19/04/2003,,Switzerland,1/22/2020,1,0,1
533,19/04/2003,,Thailand,1/22/2020,7,2,6
534,19/04/2003,,United Kingdom,1/22/2020,6,0,5
535,19/04/2003,,United States,1/22/2020,220,0,0
536,19/04/2003,,Viet Nam,1/22/2020,63,5,46
537,21/04/2003,,Australia,1/22/2020,3,0,3
538,21/04/2003,,Brazil,1/22/2020,2,0,0
539,21/04/2003,,Canada,1/22/2020,132,12,54
540,21/04/2003,,China,1/22/2020,1959,86,1187
541,21/04/2003,,"Hong Kong SAR, China",1/22/2020,1402,94,436
542,21/04/2003,,"Taiwan, China",1/22/2020,29,0,17
543,21/04/2003,,France,1/22/2020,5,0,1
544,21/04/2003,,Germany,1/22/2020,6,0,4
545,21/04/2003,,India,1/22/2020,1,0,1
546,21/04/2003,,Indonesia,1/22/2020,1,0,0
547,21/04/2003,,Italy,1/22/2020,3,0,2
548,21/04/2003,,Japan,1/22/2020,5,0,0
549,21/04/2003,,Kuwait,1/22/2020,1,0,1
550,21/04/2003,,Malaysia,1/22/2020,6,1,0
551,21/04/2003,,Mongolia,1/22/2020,3,0,3
552,21/04/2003,,Philippines,1/22/2020,2,1,1
553,21/04/2003,,Republic of Ireland,1/22/2020,1,0,1
554,21/04/2003,,Romania,1/22/2020,1,0,1
555,21/04/2003,,Singapore,1/22/2020,178,16,104
556,21/04/2003,,South Africa,1/22/2020,1,0,0
557,21/04/2003,,Spain,1/22/2020,1,0,0
558,21/04/2003,,Sweden,1/22/2020,3,0,0
559,21/04/2003,,Switzerland,1/22/2020,1,0,1
560,21/04/2003,,Thailand,1/22/2020,7,2,5
561,21/04/2003,,United Kingdom,1/22/2020,6,0,5
562,21/04/2003,,United States,1/22/2020,39,0,0
563,21/04/2003,,Viet Nam,1/22/2020,63,5,46
564,22/04/2003,,Australia,1/22/2020,3,0,3
565,22/04/2003,,Brazil,1/22/2020,2,0,0
566,22/04/2003,,Canada,1/22/2020,139,13,65
567,22/04/2003,,China,1/22/2020,2001,92,1201
568,22/04/2003,,"Hong Kong SAR, China",1/22/2020,1434,99,461
569,22/04/2003,,"Taiwan, China",1/22/2020,29,0,21
570,22/04/2003,,France,1/22/2020,5,0,1
571,22/04/2003,,Germany,1/22/2020,7,0,6
572,22/04/2003,,India,1/22/2020,1,0,1
573,22/04/2003,,Indonesia,1/22/2020,1,0,0
574,22/04/2003,,Italy,1/22/2020,3,0,2
575,22/04/2003,,Japan,1/22/2020,2,0,0
576,22/04/2003,,Kuwait,1/22/2020,1,0,1
577,22/04/2003,,Malaysia,1/22/2020,6,1,0
578,22/04/2003,,Mongolia,1/22/2020,3,0,3
579,22/04/2003,,Philippines,1/22/2020,2,1,1
580,22/04/2003,,Republic of Ireland,1/22/2020,1,0,1
581,22/04/2003,,Romania,1/22/2020,1,0,1
582,22/04/2003,,Singapore,1/22/2020,186,16,110
583,22/04/2003,,South Africa,1/22/2020,1,0,0
584,22/04/2003,,Spain,1/22/2020,1,0,0
585,22/04/2003,,Sweden,1/22/2020,3,0,0
586,22/04/2003,,Switzerland,1/22/2020,1,0,1
587,22/04/2003,,Thailand,1/22/2020,7,2,5
588,22/04/2003,,United Kingdom,1/22/2020,6,0,5
589,22/04/2003,,United States,1/22/2020,38,0,0
590,22/04/2003,,Viet Nam,1/22/2020,63,5,46
591,23/04/2003,,Australia,1/22/2020,4,0,3
592,23/04/2003,,Brazil,1/22/2020,2,0,0
593,23/04/2003,,Canada,1/22/2020,140,13,65
594,23/04/2003,,China,1/22/2020,2305,106,1231
595,23/04/2003,,"Hong Kong SAR, China",1/22/2020,1458,105,522
596,23/04/2003,,"Taiwan, China",1/22/2020,37,0,21
597,23/04/2003,,France,1/22/2020,5,0,1
598,23/04/2003,,Germany,1/22/2020,7,0,6
599,23/04/2003,,India,1/22/2020,1,0,1
600,23/04/2003,,Indonesia,1/22/2020,1,0,0
601,23/04/2003,,Italy,1/22/2020,3,0,2
602,23/04/2003,,Japan,1/22/2020,2,0,0
603,23/04/2003,,Kuwait,1/22/2020,1,0,1
604,23/04/2003,,Malaysia,1/22/2020,5,2,2
605,23/04/2003,,Mongolia,1/22/2020,3,0,3
606,23/04/2003,,Philippines,1/22/2020,2,1,1
607,23/04/2003,,Republic of Ireland,1/22/2020,1,0,1
608,23/04/2003,,Romania,1/22/2020,1,0,1
609,23/04/2003,,Singapore,1/22/2020,189,17,114
610,23/04/2003,,South Africa,1/22/2020,1,0,0
611,23/04/2003,,Spain,1/22/2020,1,0,0
612,23/04/2003,,Sweden,1/22/2020,3,0,0
613,23/04/2003,,Switzerland,1/22/2020,1,0,1
614,23/04/2003,,Thailand,1/22/2020,7,2,5
615,23/04/2003,,United Kingdom,1/22/2020,6,0,5
616,23/04/2003,,United States,1/22/2020,39,0,0
617,23/04/2003,,Viet Nam,1/22/2020,63,5,46
618,24/04/2003,,Brazil,1/22/2020,2,0,2
619,24/04/2003,,Bulgaria,1/22/2020,1,0,0
620,24/04/2003,,Canada,1/22/2020,140,15,67
621,24/04/2003,,China,1/22/2020,2422,110,1254
622,24/04/2003,,"Hong Kong SAR, China",1/22/2020,1488,109,567
623,24/04/2003,,"Taiwan, China",1/22/2020,37,0,21
624,24/04/2003,,France,1/22/2020,5,0,1
625,24/04/2003,,Germany,1/22/2020,7,0,6
626,24/04/2003,,India,1/22/2020,1,0,1
627,24/04/2003,,Indonesia,1/22/2020,1,0,1
628,24/04/2003,,Italy,1/22/2020,4,0,3
629,24/04/2003,,Japan,1/22/2020,2,0,0
630,24/04/2003,,Kuwait,1/22/2020,1,0,1
631,24/04/2003,,Malaysia,1/22/2020,5,2,2
632,24/04/2003,,Mongolia,1/22/2020,3,0,3
633,24/04/2003,,Philippines,1/22/2020,2,1,1
634,24/04/2003,,Republic of Ireland,1/22/2020,1,0,1
635,24/04/2003,,Romania,1/22/2020,1,0,1
636,24/04/2003,,Singapore,1/22/2020,192,19,118
637,24/04/2003,,South Africa,1/22/2020,1,0,0
638,24/04/2003,,Spain,1/22/2020,1,0,1
639,24/04/2003,,Sweden,1/22/2020,3,0,2
640,24/04/2003,,Switzerland,1/22/2020,1,0,1
641,24/04/2003,,Thailand,1/22/2020,8,2,5
642,24/04/2003,,United Kingdom,1/22/2020,6,0,6
643,24/04/2003,,United States,1/22/2020,37,0,0
644,24/04/2003,,Viet Nam,1/22/2020,63,5,49
645,25/04/2003,,Brazil,1/22/2020,2,0,2
646,25/04/2003,,Bulgaria,1/22/2020,1,0,0
647,25/04/2003,,Canada,1/22/2020,140,15,74
648,25/04/2003,,China,1/22/2020,2601,115,1277
649,25/04/2003,,"Hong Kong SAR, China",1/22/2020,1510,115,614
650,25/04/2003,,"Taiwan, China",1/22/2020,41,0,21
651,25/04/2003,,France,1/22/2020,5,0,1
652,25/04/2003,,Germany,1/22/2020,7,0,6
653,25/04/2003,,India,1/22/2020,1,0,1
654,25/04/2003,,Indonesia,1/22/2020,1,0,1
655,25/04/2003,,Italy,1/22/2020,4,0,3
656,25/04/2003,,Japan,1/22/2020,2,0,0
657,25/04/2003,,Kuwait,1/22/2020,1,0,1
658,25/04/2003,,Malaysia,1/22/2020,5,2,2
659,25/04/2003,,Mongolia,1/22/2020,3,0,3
660,25/04/2003,,Philippines,1/22/2020,2,1,1
661,25/04/2003,,Republic of Ireland,1/22/2020,1,0,1
662,25/04/2003,,Romania,1/22/2020,1,0,1
663,25/04/2003,,Singapore,1/22/2020,195,19,126
664,25/04/2003,,South Africa,1/22/2020,1,0,0
665,25/04/2003,,Spain,1/22/2020,1,0,1
666,25/04/2003,,Sweden,1/22/2020,3,0,2
667,25/04/2003,,Switzerland,1/22/2020,1,0,1
668,25/04/2003,,Thailand,1/22/2020,8,2,5
669,25/04/2003,,United Kingdom,1/22/2020,6,0,6
670,25/04/2003,,United States,1/22/2020,39,0,0
671,25/04/2003,,Viet Nam,1/22/2020,63,5,53
672,26/04/2003,,Brazil,1/22/2020,2,0,2
673,26/04/2003,,Bulgaria,1/22/2020,1,0,0
674,26/04/2003,,Canada,1/22/2020,142,18,77
675,26/04/2003,,China,1/22/2020,2753,122,1285
676,26/04/2003,,"Hong Kong SAR, China",1/22/2020,1527,121,632
677,26/04/2003,,"Taiwan, China",1/22/2020,49,0,25
678,26/04/2003,,France,1/22/2020,5,0,1
679,26/04/2003,,Germany,1/22/2020,7,0,6
680,26/04/2003,,India,1/22/2020,1,0,1
681,26/04/2003,,Indonesia,1/22/2020,1,0,1
682,26/04/2003,,Italy,1/22/2020,4,0,3
683,26/04/2003,,Japan,1/22/2020,2,0,0
684,26/04/2003,,Kuwait,1/22/2020,1,0,1
685,26/04/2003,,Malaysia,1/22/2020,5,2,2
686,26/04/2003,,Mongolia,1/22/2020,5,0,3
687,26/04/2003,,Philippines,1/22/2020,4,2,1
688,26/04/2003,,Republic of Ireland,1/22/2020,1,0,1
689,26/04/2003,,Romania,1/22/2020,1,0,1
690,26/04/2003,,Singapore,1/22/2020,198,21,126
691,26/04/2003,,South Africa,1/22/2020,1,0,0
692,26/04/2003,,Spain,1/22/2020,1,0,1
693,26/04/2003,,Sweden,1/22/2020,3,0,2
694,26/04/2003,,Switzerland,1/22/2020,1,0,1
695,26/04/2003,,Thailand,1/22/2020,7,2,5
696,26/04/2003,,United Kingdom,1/22/2020,6,0,6
697,26/04/2003,,United States,1/22/2020,41,0,0
698,26/04/2003,,Viet Nam,1/22/2020,63,5,53
699,28/04/2003,,Brazil,1/22/2020,2,0,2
700,28/04/2003,,Bulgaria,1/22/2020,1,0,0
701,28/04/2003,,Canada,1/22/2020,142,18,77
702,28/04/2003,,China,1/22/2020,2914,131,1299
703,28/04/2003,,"Hong Kong SAR, China",1/22/2020,1557,138,710
704,28/04/2003,,"Taiwan, China",1/22/2020,66,0,25
705,28/04/2003,,France,1/22/2020,5,0,1
706,28/04/2003,,Germany,1/22/2020,7,0,6
707,28/04/2003,,India,1/22/2020,1,0,1
708,28/04/2003,,Indonesia,1/22/2020,1,0,1
709,28/04/2003,,Italy,1/22/2020,8,0,3
710,28/04/2003,,Japan,1/22/2020,2,0,0
711,28/04/2003,,Kuwait,1/22/2020,1,0,1
712,28/04/2003,,Malaysia,1/22/2020,6,2,2
713,28/04/2003,,Mongolia,1/22/2020,5,0,3
714,28/04/2003,,Philippines,1/22/2020,4,2,1
715,28/04/2003,,Republic of Ireland,1/22/2020,1,0,1
716,28/04/2003,,Romania,1/22/2020,1,0,1
717,28/04/2003,,Singapore,1/22/2020,199,23,137
718,28/04/2003,,South Africa,1/22/2020,1,0,0
719,28/04/2003,,Spain,1/22/2020,1,0,1
720,28/04/2003,,Sweden,1/22/2020,3,0,2
721,28/04/2003,,Switzerland,1/22/2020,1,0,1
722,28/04/2003,,Thailand,1/22/2020,7,2,5
723,28/04/2003,,United Kingdom,1/22/2020,6,0,6
724,28/04/2003,,United States,1/22/2020,41,0,0
725,28/04/2003,,Viet Nam,1/22/2020,63,5,53
726,29/04/2003,,Brazil,1/22/2020,2,0,2
727,29/04/2003,,Bulgaria,1/22/2020,1,0,0
728,29/04/2003,,Canada,1/22/2020,146,20,86
729,29/04/2003,,China,1/22/2020,3303,148,1322
730,29/04/2003,,"Hong Kong SAR, China",1/22/2020,1572,150,759
731,29/04/2003,,"Taiwan, China",1/22/2020,66,0,25
732,29/04/2003,,France,1/22/2020,5,0,1
733,29/04/2003,,Germany,1/22/2020,7,0,6
734,29/04/2003,,India,1/22/2020,1,0,1
735,29/04/2003,,Indonesia,1/22/2020,1,0,1
736,29/04/2003,,Italy,1/22/2020,9,0,4
737,29/04/2003,,Japan,1/22/2020,2,0,0
738,29/04/2003,,Kuwait,1/22/2020,1,0,1
739,29/04/2003,,Malaysia,1/22/2020,6,2,3
740,29/04/2003,,Mongolia,1/22/2020,5,0,3
741,29/04/2003,,Philippines,1/22/2020,4,2,1
742,29/04/2003,,Republic of Ireland,1/22/2020,1,0,1
743,29/04/2003,,Republic of Korea,1/22/2020,1,0,0
744,29/04/2003,,Romania,1/22/2020,1,0,1
745,29/04/2003,,Singapore,1/22/2020,201,24,139
746,29/04/2003,,South Africa,1/22/2020,1,0,0
747,29/04/2003,,Spain,1/22/2020,1,0,1
748,29/04/2003,,Sweden,1/22/2020,3,0,2
749,29/04/2003,,Switzerland,1/22/2020,1,0,1
750,29/04/2003,,Thailand,1/22/2020,7,2,5
751,29/04/2003,,United Kingdom,1/22/2020,6,0,6
752,29/04/2003,,United States,1/22/2020,41,0,0
753,29/04/2003,,Viet Nam,1/22/2020,63,5,53
754,30/04/2003,,Brazil,1/22/2020,2,0,2
755,30/04/2003,,Bulgaria,1/22/2020,1,0,0
756,30/04/2003,,Canada,1/22/2020,148,20,87
757,30/04/2003,,China,1/22/2020,3460,159,1332
758,30/04/2003,,"Hong Kong SAR, China",1/22/2020,1589,157,791
759,30/04/2003,,"Macao SAR, China",1/22/2020,1,0,0
760,30/04/2003,,"Taiwan, China",1/22/2020,78,1,25
761,30/04/2003,,France,1/22/2020,5,0,1
762,30/04/2003,,Germany,1/22/2020,7,0,7
763,30/04/2003,,Indonesia,1/22/2020,2,0,1
764,30/04/2003,,Italy,1/22/2020,9,0,4
765,30/04/2003,,Japan,1/22/2020,2,0,0
766,30/04/2003,,Kuwait,1/22/2020,1,0,1
767,30/04/2003,,Malaysia,1/22/2020,6,2,3
768,30/04/2003,,Mongolia,1/22/2020,6,0,3
769,30/04/2003,,Philippines,1/22/2020,4,2,1
770,30/04/2003,,Republic of Ireland,1/22/2020,1,0,1
771,30/04/2003,,Republic of Korea,1/22/2020,1,0,0
772,30/04/2003,,Romania,1/22/2020,1,0,1
773,30/04/2003,,Singapore,1/22/2020,201,24,139
774,30/04/2003,,South Africa,1/22/2020,1,0,0
775,30/04/2003,,Spain,1/22/2020,1,0,1
776,30/04/2003,,Sweden,1/22/2020,3,0,2
777,30/04/2003,,Switzerland,1/22/2020,1,0,1
778,30/04/2003,,Thailand,1/22/2020,7,2,5
779,30/04/2003,,United Kingdom,1/22/2020,6,0,6
780,30/04/2003,,United States,1/22/2020,52,0,0
781,30/04/2003,,Viet Nam,1/22/2020,63,5,53
782,01/05/2003,,Brazil,1/22/2020,2,0,2
783,01/05/2003,,Bulgaria,1/22/2020,1,0,0
784,01/05/2003,,Canada,1/22/2020,147,20,87
785,01/05/2003,,China,1/22/2020,3638,170,1351
786,01/05/2003,,"Hong Kong SAR, China",1/22/2020,1600,162,834
787,01/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
788,01/05/2003,,"Taiwan, China",1/22/2020,89,3,25
789,01/05/2003,,France,1/22/2020,5,0,1
790,01/05/2003,,Germany,1/22/2020,7,0,7
791,01/05/2003,,Indonesia,1/22/2020,2,0,1
792,01/05/2003,,Italy,1/22/2020,9,0,4
793,01/05/2003,,Japan,1/22/2020,2,0,0
794,01/05/2003,,Kuwait,1/22/2020,1,0,1
795,01/05/2003,,Malaysia,1/22/2020,6,2,3
796,01/05/2003,,Mongolia,1/22/2020,6,0,3
797,01/05/2003,,Philippines,1/22/2020,4,2,1
798,01/05/2003,,Poland,1/22/2020,1,0,0
799,01/05/2003,,Republic of Ireland,1/22/2020,1,0,1
800,01/05/2003,,Republic of Korea,1/22/2020,1,0,0
801,01/05/2003,,Romania,1/22/2020,1,0,1
802,01/05/2003,,Singapore,1/22/2020,201,25,143
803,01/05/2003,,South Africa,1/22/2020,1,0,0
804,01/05/2003,,Spain,1/22/2020,1,0,1
805,01/05/2003,,Sweden,1/22/2020,3,0,2
806,01/05/2003,,Switzerland,1/22/2020,1,0,1
807,01/05/2003,,Thailand,1/22/2020,7,2,5
808,01/05/2003,,United Kingdom,1/22/2020,6,0,6
809,01/05/2003,,United States,1/22/2020,54,0,23
810,01/05/2003,,Viet Nam,1/22/2020,63,5,56
811,02/05/2003,,Brazil,1/22/2020,2,0,2
812,02/05/2003,,Bulgaria,1/22/2020,1,0,0
813,02/05/2003,,Canada,1/22/2020,149,22,93
814,02/05/2003,,China,1/22/2020,3799,181,1372
815,02/05/2003,,"Hong Kong SAR, China",1/22/2020,1611,170,878
816,02/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
817,02/05/2003,,"Taiwan, China",1/22/2020,100,8,25
818,02/05/2003,,France,1/22/2020,5,0,4
819,02/05/2003,,Germany,1/22/2020,7,0,7
820,02/05/2003,,Indonesia,1/22/2020,2,0,1
821,02/05/2003,,Italy,1/22/2020,9,0,4
822,02/05/2003,,Kuwait,1/22/2020,1,0,1
823,02/05/2003,,Malaysia,1/22/2020,6,2,3
824,02/05/2003,,Mongolia,1/22/2020,8,0,4
825,02/05/2003,,New Zealand,1/22/2020,1,0,1
826,02/05/2003,,Philippines,1/22/2020,3,2,1
827,02/05/2003,,Poland,1/22/2020,1,0,0
828,02/05/2003,,Republic of Ireland,1/22/2020,1,0,1
829,02/05/2003,,Republic of Korea,1/22/2020,1,0,0
830,02/05/2003,,Romania,1/22/2020,1,0,1
831,02/05/2003,,Singapore,1/22/2020,203,25,146
832,02/05/2003,,South Africa,1/22/2020,1,0,0
833,02/05/2003,,Spain,1/22/2020,1,0,1
834,02/05/2003,,Sweden,1/22/2020,3,0,2
835,02/05/2003,,Switzerland,1/22/2020,1,0,1
836,02/05/2003,,Thailand,1/22/2020,7,2,5
837,02/05/2003,,United Kingdom,1/22/2020,6,0,6
838,02/05/2003,,United States,1/22/2020,56,0,24
839,02/05/2003,,Viet Nam,1/22/2020,63,5,56
840,03/05/2003,,Brazil,1/22/2020,2,0,2
841,03/05/2003,,Bulgaria,1/22/2020,1,0,0
842,03/05/2003,,Canada,1/22/2020,149,22,94
843,03/05/2003,,China,1/22/2020,3971,190,1406
844,03/05/2003,,"Hong Kong SAR, China",1/22/2020,1621,179,898
845,03/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
846,03/05/2003,,"Taiwan, China",1/22/2020,100,8,25
847,03/05/2003,,France,1/22/2020,5,0,4
848,03/05/2003,,Germany,1/22/2020,7,0,7
849,03/05/2003,,Indonesia,1/22/2020,2,0,1
850,03/05/2003,,Italy,1/22/2020,9,0,4
851,03/05/2003,,Kuwait,1/22/2020,1,0,1
852,03/05/2003,,Malaysia,1/22/2020,6,2,3
853,03/05/2003,,Mongolia,1/22/2020,8,0,4
854,03/05/2003,,New Zealand,1/22/2020,1,0,1
855,03/05/2003,,Philippines,1/22/2020,3,2,1
856,03/05/2003,,Poland,1/22/2020,1,0,0
857,03/05/2003,,Republic of Ireland,1/22/2020,1,0,1
858,03/05/2003,,Republic of Korea,1/22/2020,1,0,0
859,03/05/2003,,Romania,1/22/2020,1,0,1
860,03/05/2003,,Singapore,1/22/2020,203,25,147
861,03/05/2003,,South Africa,1/22/2020,1,0,1
862,03/05/2003,,Spain,1/22/2020,1,0,1
863,03/05/2003,,Sweden,1/22/2020,3,0,2
864,03/05/2003,,Switzerland,1/22/2020,1,0,1
865,03/05/2003,,Thailand,1/22/2020,7,2,5
866,03/05/2003,,United Kingdom,1/22/2020,6,0,6
867,03/05/2003,,United States,1/22/2020,54,0,24
868,03/05/2003,,Viet Nam,1/22/2020,63,5,58
869,05/05/2003,,Brazil,1/22/2020,2,0,2
870,05/05/2003,,Bulgaria,1/22/2020,1,0,0
871,05/05/2003,,Canada,1/22/2020,148,22,93
872,05/05/2003,,China,1/22/2020,4280,206,1433
873,05/05/2003,,"Hong Kong SAR, China",1/22/2020,1637,187,930
874,05/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
875,05/05/2003,,"Taiwan, China",1/22/2020,116,8,25
876,05/05/2003,,France,1/22/2020,5,0,4
877,05/05/2003,,Germany,1/22/2020,7,0,7
878,05/05/2003,,Indonesia,1/22/2020,2,0,1
879,05/05/2003,,Italy,1/22/2020,9,0,4
880,05/05/2003,,Kuwait,1/22/2020,1,0,1
881,05/05/2003,,Malaysia,1/22/2020,7,2,4
882,05/05/2003,,Mongolia,1/22/2020,8,0,4
883,05/05/2003,,New Zealand,1/22/2020,1,0,1
884,05/05/2003,,Philippines,1/22/2020,3,2,1
885,05/05/2003,,Poland,1/22/2020,1,0,0
886,05/05/2003,,Republic of Ireland,1/22/2020,1,0,1
887,05/05/2003,,Republic of Korea,1/22/2020,1,0,0
888,05/05/2003,,Romania,1/22/2020,1,0,1
889,05/05/2003,,Singapore,1/22/2020,204,26,149
890,05/05/2003,,South Africa,1/22/2020,1,1,0
891,05/05/2003,,Spain,1/22/2020,1,0,1
892,05/05/2003,,Sweden,1/22/2020,3,0,2
893,05/05/2003,,Switzerland,1/22/2020,1,0,1
894,05/05/2003,,Thailand,1/22/2020,7,2,5
895,05/05/2003,,United Kingdom,1/22/2020,6,0,6
896,05/05/2003,,United States,1/22/2020,61,0,26
897,05/05/2003,,Viet Nam,1/22/2020,63,5,58
898,06/05/2003,,Brazil,1/22/2020,2,0,2
899,06/05/2003,,Bulgaria,1/22/2020,1,0,0
900,06/05/2003,,Canada,1/22/2020,148,22,93
901,06/05/2003,,China,1/22/2020,4409,214,1460
902,06/05/2003,,"Hong Kong SAR, China",1/22/2020,1646,193,958
903,06/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
904,06/05/2003,,"Taiwan, China",1/22/2020,116,10,25
905,06/05/2003,,Colombia,1/22/2020,1,0,1
906,06/05/2003,,France,1/22/2020,5,0,4
907,06/05/2003,,Germany,1/22/2020,7,0,7
908,06/05/2003,,India,1/22/2020,1,0,0
909,06/05/2003,,Indonesia,1/22/2020,2,0,1
910,06/05/2003,,Italy,1/22/2020,9,0,4
911,06/05/2003,,Kuwait,1/22/2020,1,0,1
912,06/05/2003,,Malaysia,1/22/2020,7,2,4
913,06/05/2003,,Mongolia,1/22/2020,8,0,4
914,06/05/2003,,New Zealand,1/22/2020,1,0,1
915,06/05/2003,,Philippines,1/22/2020,3,2,1
916,06/05/2003,,Poland,1/22/2020,1,0,0
917,06/05/2003,,Republic of Ireland,1/22/2020,1,0,1
918,06/05/2003,,Republic of Korea,1/22/2020,1,0,0
919,06/05/2003,,Romania,1/22/2020,1,0,1
920,06/05/2003,,Singapore,1/22/2020,204,27,149
921,06/05/2003,,South Africa,1/22/2020,1,1,0
922,06/05/2003,,Spain,1/22/2020,1,0,1
923,06/05/2003,,Sweden,1/22/2020,3,0,2
924,06/05/2003,,Switzerland,1/22/2020,1,0,1
925,06/05/2003,,Thailand,1/22/2020,7,2,5
926,06/05/2003,,United Kingdom,1/22/2020,6,0,6
927,06/05/2003,,United States,1/22/2020,65,0,32
928,06/05/2003,,Viet Nam,1/22/2020,63,5,58
929,07/05/2003,,Brazil,1/22/2020,2,0,2
930,07/05/2003,,Bulgaria,1/22/2020,1,0,0
931,07/05/2003,,Canada,1/22/2020,146,22,93
932,07/05/2003,,China,1/22/2020,4560,219,1487
933,07/05/2003,,"Hong Kong SAR, China",1/22/2020,1654,204,984
934,07/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
935,07/05/2003,,"Taiwan, China",1/22/2020,125,11,26
936,07/05/2003,,Colombia,1/22/2020,1,0,1
937,07/05/2003,,France,1/22/2020,6,0,4
938,07/05/2003,,Germany,1/22/2020,8,0,7
939,07/05/2003,,India,1/22/2020,1,0,0
940,07/05/2003,,Indonesia,1/22/2020,2,0,1
941,07/05/2003,,Italy,1/22/2020,9,0,5
942,07/05/2003,,Kuwait,1/22/2020,1,0,1
943,07/05/2003,,Malaysia,1/22/2020,7,2,4
944,07/05/2003,,Mongolia,1/22/2020,9,0,6
945,07/05/2003,,New Zealand,1/22/2020,1,0,1
946,07/05/2003,,Philippines,1/22/2020,10,2,2
947,07/05/2003,,Poland,1/22/2020,1,0,0
948,07/05/2003,,Republic of Ireland,1/22/2020,1,0,1
949,07/05/2003,,Republic of Korea,1/22/2020,1,0,0
950,07/05/2003,,Romania,1/22/2020,1,0,1
951,07/05/2003,,Singapore,1/22/2020,204,27,150
952,07/05/2003,,South Africa,1/22/2020,1,1,0
953,07/05/2003,,Spain,1/22/2020,1,0,1
954,07/05/2003,,Sweden,1/22/2020,3,0,2
955,07/05/2003,,Switzerland,1/22/2020,1,0,1
956,07/05/2003,,Thailand,1/22/2020,7,2,5
957,07/05/2003,,United Kingdom,1/22/2020,6,0,6
958,07/05/2003,,United States,1/22/2020,65,0,32
959,07/05/2003,,Viet Nam,1/22/2020,63,5,58
960,08/05/2003,,Brazil,1/22/2020,2,0,2
961,08/05/2003,,Bulgaria,1/22/2020,1,0,0
962,08/05/2003,,Canada,1/22/2020,146,22,95
963,08/05/2003,,China,1/22/2020,4698,224,1529
964,08/05/2003,,"Hong Kong SAR, China",1/22/2020,1661,208,1008
965,08/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
966,08/05/2003,,"Taiwan, China",1/22/2020,131,13,26
967,08/05/2003,,Colombia,1/22/2020,1,0,1
968,08/05/2003,,Finland,1/22/2020,1,0,0
969,08/05/2003,,France,1/22/2020,6,0,4
970,08/05/2003,,Germany,1/22/2020,8,0,7
971,08/05/2003,,India,1/22/2020,1,0,0
972,08/05/2003,,Indonesia,1/22/2020,2,0,1
973,08/05/2003,,Italy,1/22/2020,9,0,6
974,08/05/2003,,Kuwait,1/22/2020,1,0,1
975,08/05/2003,,Malaysia,1/22/2020,7,2,4
976,08/05/2003,,Mongolia,1/22/2020,9,0,6
